timestamp,ref_x,ref_y,ref_yaw,ref_v,ref_w,vir_x,vir_y,vir_yaw,vir_v,vir_vx,vir_vy,vir_w,e_Vx,e_Vy,e_Vyaw,e_Vv,e_Vw,u_Vsteer,u_Vaccel,cmd_gear,comp_time_ms,min_cost,mean_cost
1765772732.8334694,-23.63583,0.1,0.0,-0.4955759,0.0,-23.344134276562908,0.22337403442397202,0.06741472720204778,-0.42543054034642475,-0.4239485266004914,0.03547945113334381,0.008974469003863034,-0.2993439869964822,-0.1034440964090968,-0.06741472720204776,-0.07162737824569998,-0.008974469003863034,-0.029929452,-0.1324171032886397,-1,10.673999786376953,946.0360107421875,975.0208740234375
1765772732.8838964,-23.659843,0.1,0.0,-0.49300918,0.0,-23.37532157018279,0.22185704461189298,0.06818171759599068,-0.42933390525443815,-0.4289836242964466,0.01733932774106447,0.026851161484939594,-0.2921627824547488,-0.10218974829283956,-0.06818171759599068,-0.06402555553410455,-0.026851161484939594,0.04898974,-0.14527321495894738,-1,11.111974716186523,935.3859252929688,965.7460327148438
1765772732.9320385,-23.683865,0.1,0.0,-0.49044162,0.0,-23.38931358342029,0.2207741534956369,0.06849943271403713,-0.4545353238591972,-0.4544271426347225,-0.009916283206265211,0.013062881088541622,-0.30212673093167375,-0.10033011408157669,-0.06849943271403713,-0.03601447771516153,-0.013062881088541622,0.079813235,-0.1533373155491599,-1,9.259700775146484,928.8900146484375,954.157958984375
1765772732.9817948,-23.70789,0.1,0.0,-0.48787373,0.0,-23.432535905273294,0.21794254842935962,0.06751699258790689,-0.49636261508941204,-0.49465407133037953,-0.041148455313408695,-0.029530615711344153,-0.28268336148398227,-0.0990968968959344,-0.06751699258790689,0.006780338286708876,0.029530615711344153,0.081855,-0.1382288997350364,-1,9.011268615722656,892.1923828125,924.8450927734375
1765772733.0392892,-23.731918,0.1,0.0,-0.48530558,0.0,-23.447021561816765,0.21684775069303636,0.06696651719058755,-0.5068131697212019,-0.504883189858378,-0.044187708712728056,-0.012914053035795526,-0.2920772396415087,-0.09752155620757556,-0.06696651719058754,0.019577612341822204,0.012914053035795526,0.0045245197,-0.10911401301492626,-1,16.486644744873047,888.691650390625,918.799560546875
1765772733.0823946,-23.755926,0.1,0.0,-0.48273948,0.0,-23.47654875559741,0.21413413214449756,0.0663244290517695,-0.48716958983301345,-0.48694310840854005,-0.014853229665477238,0.003045675286695983,-0.28632745345590976,-0.09536722569222217,-0.0663244290517695,0.00420363005885438,-0.003045675286695983,-0.075898536,-0.10206254535835609,-1,9.61613655090332,880.6639404296875,915.8831787109375
1765772733.132864,-23.779959,0.1,0.0,-0.48017082,0.0,-23.489213376319718,0.2135051475152206,0.0661377414593547,-0.44113266320382355,-0.4404490064133415,0.0245499347208556,0.003894950076241146,-0.2976111935030386,-0.09404176434382469,-0.06613774145935468,-0.039721809769748706,-0.003894950076241146,-0.08863318,-0.1110281360979177,-1,10.078668594360352,904.5070190429688,941.706298828125
1765772733.1850471,-23.803982,0.1,0.0,-0.47760317,0.0,-23.516643038146526,0.21200239912232227,0.06676811168937657,-0.4585698351371298,-0.45683374381912034,0.039865075014362525,0.017380948165050213,-0.2941711390317881,-0.09258202408721275,-0.06676811168937657,-0.02076942347633559,-0.017380948165050213,-0.052260064,-0.11325796919079407,-1,12.22538948059082,899.233154296875,929.5778198242188
1765772733.2317462,-23.828,0.1,0.0,-0.47503605,0.0,-23.529275538311104,0.21179909288017543,0.06705493413877806,-0.42637094373088724,-0.42542011569393134,0.028458861905028842,-0.004525495596358089,-0.3055433072905532,-0.09153195873336017,-0.06705493413877806,-0.04961593915569329,0.004525495596358089,-0.0006189713,-0.12431026981479992,-1,8.968114852905273,909.3231201171875,949.8087158203125
1765772733.282361,-23.852024,0.1,0.0,-0.47246823,0.0,-23.560956662231604,0.2097028649283068,0.06774389391278168,-0.44960613492192464,-0.44957609306077706,0.005197413552858694,-0.017877055544834545,-0.2978257992571903,-0.08974827174010708,-0.06774389391278168,-0.02289213408727897,0.017877055544834545,0.039071906,-0.1263498275649969,-1,9.568929672241211,904.5191040039062,932.903564453125
